Species,Tm.mean
Correa_baeuerlenii,146.805555555556
Correa_backhouseana,157.164556962025
Correa_aemula,128.948979591837
Coronilla_viminalis,173.90243902439
Coronilla_valentina,140.382978723404
Coronilla_vaginalis,58.46875
Coronilla_scorpioides,136.718562874251
Coronilla_repanda,162.78125
Coronilla_minima,115.643564356436
Coronilla_juncea,155.70652173913
Coronilla_coronata,92.53125
Coriaria_terminalis,101.368421052632
Coriaria_sarmentosa,94.1463414634146
Coriaria_ruscifolia,124.913043478261
Coriaria_papuana,164
Coriaria_nepalensis,150.291666666667
Coriaria_myrtifolia,133.833333333333
Coriaria_microphylla,151.25
Coriaria_japonica,123.641509433962
Coriaria_intermedia,146.918367346939
Coriaria_arborea,119.609090909091
Cordylocarpus_muricatus,167.076923076923
Cordyla_africana,233.916666666667
Cordobia_argentea,206.5
Corchorus_walcottii,248.125
Corchorus_urticifolius,220.272727272727
Corchorus_trilocularis,231.384615384615
Corchorus_tridens,264.06862745098
Corchorus_sulcatus,202.333333333333
Corchorus_siliquosus,248.098958333333
Corchorus_sidoides,264.356589147287
Corchorus_schimperi,185.041666666667
Corchorus_pumilio,259.344827586207
Corchorus_pseudocapsularis,214.285714285714
Corchorus_psammophilus,196.75
Corchorus_pinnatipartitus,184.285714285714
Corchorus_orinocensis,253.466666666667
Corchorus_olitorius,257.989010989011
Corchorus_neocaledonicus,231.214285714286
Corchorus_merxmuelleri,213.6
Corchorus_longipedunculatus,199
Corchorus_leptocarpus,275.461538461538
Corchorus_kirkii,196.028571428571
Corchorus_junodii,219.642857142857
Corchorus_hirtus,235.96062992126
Corchorus_hirsutus,244.096774193548
Corchorus_fascicularis,275.2109375
Corchorus_elachocarpus,262.25
Corchorus_depressus,266.172413793103
Corchorus_cunninghamii,179.142857142857
Corchorus_confusus,178
Corchorus_capsularis,229.612903225806
Corchorus_brevicornutus,212
Corchorus_baldaccii,220.333333333333
Corchorus_asplenifolius,189.947368421053
Corchorus_angolensis,215.384615384615
Corchorus_aestuans,268.28
Corchoropsis_tomentosa,134.84693877551
Corchoropsis_psilocarpa,143
Corchoropsis_crenata,126.685714285714
Corallocarpus_triangularis,202.074074074074
Corallocarpus_epigaeus,239.8125
Corallocarpus_boehmii,240.2
Corallocarpus_bainesii,216.5
Copaifera_salikounda,258.211538461538
Copaifera_officinalis,260.411764705882
Copaifera_mildbraedii,250.3125
Copaifera_coriacea,257
Conzattia_multiflora,211.494845360825
Conringia_planisiliqua,60.1428571428571
Conringia_orientalis,85.844262295082
Conostegia_xalapensis,226.995073891626
Conostegia_subcrustulata,243.627906976744
Conostegia_icosandra,217.938596491228
Conostegia_cinnamomea,247.909090909091
Conostegia_bracteata,241.76
Conocarpus_erectus,255.876543209877
Connarus_conchocarpus,234.285714285714
Condylostylis_candida,207.166666666667
Condalia_microphylla,142.565217391304
Conchopetalum_brachysepalum,231.5
Conchocarpus_nicaraguensis,249.642857142857
Conceveiba_pleiostemona,233.90243902439
Conceveiba_martiana,261.8
Conceveiba_guianensis,258.5
Comptonia_peregrina,68.0174825174825
Comolia_microphylla,249.833333333333
Comocladia_mollissima,238.611111111111
Comocladia_macrophylla,242.277777777778
Comocladia_glabra,228.95652173913
Comocladia_dodonaea,255.9
Commiphora_wildii,198.666666666667
Commiphora_wightii,253.6
Commiphora_virgata,200.32
Commiphora_unilobata,248
Commiphora_simplicifolia,241.620689655172
Commiphora_schimperi,197.8125
Commiphora_saxicola,196.03125
Commiphora_samharensis,247.4
Commiphora_rostrata,230
Commiphora_pyracanthoides,206.08
Commiphora_ovalifolia,212.666666666667
Commiphora_orbicularis,247
Commiphora_neglecta,207.285714285714
Commiphora_myrrha,247.1
Commiphora_mossambicensis,206.846153846154
Commiphora_monstruosa,242.692307692308
Commiphora_mollis,208.542857142857
Commiphora_mildbraedii,214.5
Commiphora_merkeri,227.1875
Commiphora_marlothii,202.468085106383
Commiphora_mafaidoha,239.833333333333
Commiphora_madagascariensis,242.136363636364
Commiphora_leptophloeos,240.847328244275
Commiphora_lamii,237.5625
Commiphora_kua,241.625
Commiphora_kraeuseliana,207.333333333333
Commiphora_kataf,236.51724137931
Commiphora_karibensis,212
Commiphora_humbertii,237.875
Commiphora_harveyi,188.333333333333
Commiphora_habessinica,224.903225806452
Commiphora_guillauminii,252.928571428571
Commiphora_grandifolia,251.727272727273
Commiphora_gracilifrondosa,205
Commiphora_glandulosa,212.1
Commiphora_foliacea,253.9
Commiphora_falcata,242.555555555556
Commiphora_eminii,199.4
Commiphora_edulis,239.372549019608
Commiphora_coleopsis,258.6
Commiphora_capuronii,257.25
Commiphora_capensis,183.066666666667
Commiphora_campestris,246.666666666667
Commiphora_aprevalii,236.826086956522
Commiphora_ankaranensis,252.526315789474
Commiphora_africana,259.946564885496
Commersonia_bartramia,218.793893129771
Comesperma_ericinum,149.941666666667
Combretum_zeyheri,212.625
Combretum_woodii,195.0625
Combretum_wattii,189.833333333333
Combretum_wallichii,180.0625
Combretum_vendae,195.3
Combretum_platypetalum,216.428571428571
Combretum_pisoniiflorum,256
Combretum_petrophilum,191.166666666667
Combretum_paniculatum,267.644444444444
Combretum_padoides,233.538461538462
Combretum_oxystachyum,212.615384615385
Combretum_nelsonii,184.692307692308
Combretum_mossambicense,222.310344827586
Combretum_molle,260.448275862069
Combretum_moggii,175.230769230769
Combretum_mkuzense,221.727272727273
Combretum_microphyllum,214.387755102041
Combretum_micranthum,274.789473684211
Combretum_kraussii,180.421052631579
Combretum_kirkii,251.454545454545
Combretum_indicum,258.292682926829
Combretum_imberbe,217.971428571429
Combretum_holstii,247.133333333333
Combretum_hereroense,220.578947368421
Combretum_grandiflorum,258.962962962963
Combretum_goldieanum,260.75
Combretum_glutinosum,265.915966386555
Combretum_fragrans,272.35
Combretum_farinosum,252.060402684564
Combretum_erythrophyllum,188.222222222222
Combretum_elaeagnoides,229.333333333333
Combretum_edwardsii,184.619047619048
Combretum_collinum,265.363636363636
Combretum_coccineum,241.136363636364
Combretum_celastroides,216.25
Combretum_caffrum,174.555555555556
Combretum_bracteosum,191.692307692308
Combretum_apiculatum,211.730769230769
Combretum_alfredii,201.578947368421
Combretum_albopunctatum,219.945945945946
Combretum_adenogonium,263.439024390244
Combretocarpus_rotundatus,270.095238095238
Comarum_salesovianum,0.25
Comarum_palustre,49.2336956521739
Colvillea_racemosa,244.56862745098
Coluteocarpus_vesicaria,50
Colutea_persica,86.5
Colutea_atlantica,131.166666666667
Colutea_arborescens,105.464
Colutea_abyssinica,173.25
Coluria_geoides,-8.2
Coluria_elegans,-14.7142857142857
Colubrina_spinosa,246.216216216216
Colubrina_reclinata,252.5
Colubrina_glandulosa,218.44
Colubrina_asiatica,252.7
Colophospermum_mopane,220.953947368421
Colona_floribunda,216.25
Colombobalanus_excelsa,182
Cologania_tenuis,126.5
Cologania_pallida,167.083333333333
Cologania_lemmonii,138.333333333333
Cologania_broussonetii,162.840277777778
Colliguaja_odorifera,133.428571428571
Colliguaja_integerrima,100.5
Colletia_ulicina,110.5
Coleostachys_genipifolia,254.416666666667
Coleogyne_ramosissima,142.189349112426
Cola_nitida,261.410256410256
Cola_millenii,272.529411764706
Cola_acuminata,256.972972972973
Cojoba_rufescens,237.227272727273
Cojoba_filipes,251.181818181818
Cojoba_costaricensis,187.473684210526
Cojoba_catenata,211.5
Cojoba_arborea,223.974789915966
Coincya_rupestris,135.454545454545
Coincya_monensis,83.3513513513514
Coincya_longirostra,150.368421052632
Cogniauxia_trilobata,241.078431372549
Cogniauxia_podolaena,246.529411764706
Coelostegia_borneensis,265.5
Coelidium_villosum,139.0625
Codonocarpus_cotinifolius,206.247619047619
Codonocarpus_attenuatus,183.1
Codiaeum_variegatum,248
Codiaeum_peltatum,219.318181818182
Codia_discolor,208.791666666667
Cochlospermum_vitifolium,250.628019323672
Cochliasanthus_caracalla,220.896551724138
Cochlearia_tatrae,8
Cochlearia_sempervivum,107.4
Cochlearia_pyrenaica,59.2972972972973
Cochlearia_officinalis,48.2718446601942
Cochlearia_megalosperma,117.826086956522
Cochlearia_glastifolia,137.277777777778
Cochlearia_danica,83.7421875
Cochlearia_aragonensis,92.48
Cochlearia_anglica,89.7333333333333
Cochlearia_aestuaria,136
Cochlearia_acaulis,78.6666666666667
Cocconerion_minus,213.615384615385
Coccinia_trilobata,190.222222222222
Coccinia_subsessiliflora,245.25
Coccinia_senensis,241.428571428571
Coccinia_schliebenii,215.176470588235
Coccinia_rehmannii,198.872340425532
Coccinia_racemiflora,257.125
Coccinia_quinqueloba,172.368421052632
Coccinia_mildbraedii,171.583333333333
Coccinia_microphylla,222.1
Coccinia_megarrhiza,207.3
Coccinia_mackenii,172.583333333333
Coccinia_longicarpa,256.545454545455
Coccinia_keayana,254.344827586207
Coccinia_hirtella,156.529411764706
Coccinia_heterophylla,255.25
Coccinia_grandis,240
Coccinia_barteri,248.666666666667
Coccinia_aurantiaca,210.75
Coccinia_adoensis,202.291666666667
Coccinia_abyssinica,190.538461538462
Cnidoscolus_urens,223.532467532468
Cnidoscolus_aconitifolius,238.274336283186
Cnesmone_javanica,251.30303030303
Cnesmocarpon_dasyantha,212.227272727273
Cneorum_tricoccon,142
Cneorum_pulverulentum,179.8
Cneoridium_dumosum,166.983193277311
Clypeola_lappacea,163.833333333333
Clypeola_jonthlaspi,138.982456140351
Clypeola_cyclodontea,138.153846153846
Clypeola_aspera,180.388888888889
Clymenia_polyandra,252.75
Clutia_tomentosa,162.928571428571
Clutia_pulchella,165.666666666667
Clusiella_isthmensis,244.324324324324
Clusia_viscida,243.4
Clusia_rosea,230.5625
Clusia_pallida,222.958333333333
Clusia_nemorosa,237.381294964029
Clusia_major,239.857142857143
Clusia_loretensis,250.086956521739
Clusia_lanceolata,209.941176470588
Clusia_hammeliana,248.884615384615
Clusia_gundlachii,219.861111111111
Clusia_grandiflora,260.078431372549
Clusia_gracilis,240.708333333333
Clusia_fructiangusta,245.921052631579
Clusia_criuva,196.43137254902
Clusia_clusioides,211.93023255814
Cloezia_floribunda,210.857142857143
Cloezia_artensis,221.105263157895
Clitoria_ternatea,255.794117647059
Clitoria_guianensis,235.327586206897
Clitoria_glaberrima,261.052631578947
Cliococca_selaginoides,191.904761904762
Cliffortia_weimarckii,97.9285714285714
Cliffortia_viridis,145.8
Cliffortia_virgata,136.285714285714
Cliffortia_varians,162
Cliffortia_uncinata,133.666666666667
Cliffortia_tuberculata,140
Cliffortia_triloba,144.2
Cliffortia_tricuspidata,128.185185185185
Cliffortia_teretifolia,149.916666666667
Cliffortia_tenuis,155.5
Cliffortia_subsetacea,155.652173913043
Cliffortia_strobilifera,159.464285714286
Cliffortia_strigosa,128.8
Cliffortia_stricta,154.133333333333
Cliffortia_spathulata,109.111111111111
Cliffortia_setifolia,105.6
Cliffortia_serpyllifolia,173.4
Cliffortia_sericea,141.205882352941
Cliffortia_schlechteri,168.583333333333
Cliffortia_scandens,141
Cliffortia_ruscifolia,154.727272727273
Cliffortia_robusta,117.818181818182
Cliffortia_rigida,147
Cliffortia_reticulata,145.333333333333
Cliffortia_repens,145.304347826087
Cliffortia_reniformis,156.1
Cliffortia_recurvata,146.5
Cliffortia_ramosissima,148.895833333333
Cliffortia_pungens,119.384615384615
Cliffortia_pulchella,151.275862068966
Cliffortia_pterocarpa,152.481481481481
Cliffortia_propinqua,137.2
Cliffortia_prionota,154.333333333333
Cliffortia_polygonifolia,157.206896551724
Cliffortia_polita,136.409090909091
Cliffortia_pilifera,147.5
Cliffortia_phyllanthoides,161.083333333333
Cliffortia_phillipsii,150.294117647059
Cliffortia_pedunculata,149.052631578947
Cliffortia_paucistaminea,154.037037037037
Cliffortia_ovalis,121.615384615385
Cliffortia_oligodonta,106
Cliffortia_odorata,160.5625
Cliffortia_obovata,149.733333333333
Cliffortia_obcordata,163.541666666667
Cliffortia_nivenioides,114.25
Cliffortia_nitidula,137.777777777778
Cliffortia_neglecta,123.95
Cliffortia_multiformis,145.571428571429
Cliffortia_montana,118.733333333333
Cliffortia_monophylla,157.111111111111
Cliffortia_micrantha,150.454545454545
Cliffortia_marginata,163.785714285714
Cliffortia_longifolia,171.411764705882
Cliffortia_linearifolia,159.304347826087
Cliffortia_lepida,115.615384615385
Cliffortia_lanceolata,152.818181818182
Cliffortia_juniperina,160.130434782609
Cliffortia_intermedia,149.777777777778
Cliffortia_integerrima,150.230769230769
Cliffortia_incana,174.75
Cliffortia_ilicifolia,147.52380952381
Cliffortia_hirta,155.866666666667
Cliffortia_hirsuta,150.85
Cliffortia_hexandra,146.473684210526
Cliffortia_heterophylla,151.888888888889
Cliffortia_hantamensis,129.357142857143
Cliffortia_grandifolia,157.368421052632
Cliffortia_graminea,151.818181818182
Cliffortia_gracillima,138.4
Cliffortia_glauca,149.378378378378
Cliffortia_filifolia,162.137931034483
Cliffortia_filicauloides,111.090909090909
Cliffortia_filicaulis,158.243243243243
Cliffortia_ferruginea,155.537037037037
Cliffortia_ferricola,160
Cliffortia_falcata,163.578947368421
Cliffortia_exilifolia,145
Cliffortia_esterhuyseniae,103.818181818182
Cliffortia_eriocephalina,120.4
Cliffortia_ericifolia,166.761904761905
Cliffortia_erectisepala,152
Cliffortia_drepanoides,156.052631578947
Cliffortia_dregeana,122.071428571429
Cliffortia_dracomontana,75.8333333333333
Cliffortia_dodecandra,159.611111111111
Cliffortia_dispar,133.045454545455
Cliffortia_dichotoma,166
Cliffortia_denticulata,137.142857142857
Cliffortia_dentata,130.421052631579
Cliffortia_densa,134.9
Cliffortia_cymbifolia,138.833333333333
Cliffortia_curvifolia,158.5
Cliffortia_cuneata,153.365853658537
Cliffortia_cruciata,140
Cliffortia_cristata,132.625
Cliffortia_crenata,145.727272727273
Cliffortia_crassinervis,111.8
Cliffortia_conifera,137
Cliffortia_complanata,151
Cliffortia_cervicornu,139.888888888889
Cliffortia_ceresana,119.083333333333
Cliffortia_castanea,124.307692307692
Cliffortia_carinata,123.416666666667
Cliffortia_burgersii,173.5
Cliffortia_burchellii,153.547619047619
Cliffortia_browniana,142.8
Cliffortia_brevifolia,168
Cliffortia_baccans,151.5
Cliffortia_atrata,146.137931034483
Cliffortia_arcuata,142.724137931034
Cliffortia_arborea,136.333333333333
Cliffortia_apiculata,150.571428571429
Cliffortia_anthospermoides,157.833333333333
Cliffortia_amplexistipula,140.1
Cliffortia_alata,160.25
Cliffortia_acutifolia,164.090909090909
Cliffortia_aculeata,132.2
Cliffortia_acanthophylla,149.375
Clidemia_setosa,227.277777777778
Clidemia_septuplinervia,251.134615384615
Clidemia_rubra,253.34188034188
Clidemia_petiolaris,244.982905982906
Clidemia_octona,242.387931034483
Clidemia_dentata,242.5
Clianthus_puniceus,127.25
Cleoserrata_speciosa,223.68085106383
Cleomella_plocasperma,98.8571428571429
Cleomella_perennis,175.272727272727
Cleomella_parviflora,98.2083333333333
Cleomella_palmeriana,110.871794871795
Cleomella_obtusifolia,183.489795918367
Cleomella_mexicana,163
Cleomella_longipes,173.954545454545
Cleomella_hillmanii,96.4285714285714
Cleomella_brevipes,144.066666666667
Cleomella_angustifolia,144.8125
Cleome_viscosa,257.275
Cleome_viridiflora,217.578947368421
Cleome_violacea,155.1
Cleome_usambarica,219.928571428571
Cleome_uncifera,258.75
Cleome_tucumanensis,231.533333333333
Cleome_trachycarpa,196.818181818182
Cleome_strigosa,269
Cleome_stricta,239.714285714286
Cleome_spinosa,238.175
Cleome_sparsifolia,122.567567567568
Cleome_siliculifera,203.272727272727
Cleome_schimperi,193.2
Cleome_rutidosperma,234.3625
Cleome_rotundifolia,235.733333333333
Cleome_rosea,213.714285714286
Cleome_platycarpa,95.1111111111111
Cleome_pilosa,224
Cleome_paludosa,245.642857142857
Cleome_oxyphylla,191.966666666667
Cleome_oxalidea,254.413793103448
Cleome_ornithopodioides,114.642857142857
Cleome_microaustralica,271.736842105263
Cleome_melanosperma,217.8
Cleome_maculata,184.076923076923
Cleome_macrophylla,205.95652173913
Cleome_lechleri,154.152173913043
Cleome_lanceolata,251.153846153846
Cleome_kalachariensis,201.545454545455
Cleome_iberidella,201.608695652174
Cleome_houtteana,114.625
Cleome_hirta,215.058823529412
Cleome_hassleriana,166.285714285714
Cleome_gynandra,252.823529411765
Cleome_foliosa,196.422222222222
Cleome_fimbriata,180.8
Cleome_droserifolia,222.96
Cleome_domingensis,170
Cleome_densifolia,180.333333333333
Cleome_coluteoides,131.5
Cleome_cleomoides,270.184210526316
Cleome_briquetii,234.75
Cleome_brachycarpa,276.333333333333
Cleome_arabica,229.307692307692
Cleome_amblyocarpa,221.764705882353
Cleome_afrospina,244.85
Cleome_africana,216.5
Cleome_aculeata,244.108695652174
Cleobulia_multiflora,223.928571428571
Cleistanthus_tomentosus,264.285714285714
Cleistanthus_sumatranus,249.166666666667
Cleistanthus_suarezensis,257.083333333333
Cleistanthus_polystachyus,238.913043478261
Cleistanthus_perrieri,232.7
Cleistanthus_oblongifolius,256.565217391304
Cleistanthus_cunninghamii,183.5
Cleidion_castaneifolium,243.413793103448
Cleidion_brevipetiolatum,208.775
Cleidiocarpon_cavaleriei,233
Clausia_trichosepala,54.1666666666667
Clausia_podlechii,32
Clausia_kasakhorum,32
Clausia_aprica,11.7358490566038
Clausena_lansium,213.566666666667
Clausena_harmandiana,260.166666666667
Clausena_excavata,237.024390243902
Clausena_anisata,192.861111111111
Clathrotropis_nitida,262.545454545455
Clathrotropis_macrocarpa,256.59375
Clathrotropis_brachypetala,268.785714285714
Clastopus_vestitus,129
Clarkia_xantiana,141.4
Clarkia_unguiculata,149.96812749004
Clarkia_rostrata,154.142857142857
Clarkia_pulchella,70.125
Clarkia_mildrediae,119.5
Clarkia_imbricata,137.333333333333
Clarkia_heterandra,126.586206896552
Clarkia_franciscana,141.157894736842
Clarkia_delicata,166.740740740741
Clarkia_concinna,138.315217391304
Clarkia_bottae,150.96062992126
Clarkia_affinis,146.51724137931
Clarisia_biflora,239.583333333333
Claoxylon_polot,252.347826086957
Claoxylon_indicum,252.333333333333
Claoxylon_australe,167.508620689655
Cladrastis_sinensis,148.055555555556
Cladrastis_sikokiana,114.689655172414
Cladrastis_platycarpa,131.086956521739
Cladrastis_kentukea,118.76
Cladrastis_delavayi,147.2
Cladopus_queenslandicus,224.615384615385
Cladopus_nymanii,197.666666666667
Cladopus_fukienensis,224
Cladopus_chinensis,224
Cladogelonium_madagascariense,246.066666666667
Citrus_wintersii,261.625
Citrus_warburgiana,247.222222222222
Citrus_unshiu,149
Citrus_trifoliata,163.524752475248
Citrus_tachibana,193.6
Citrus_swinglei,240.666666666667
Citrus_sinensis,201.60824742268
Citrus_reticulata,209.833333333333
Citrus_medica,198.451612903226
Citrus_maxima,219.941176470588
Citrus_macroptera,240.909090909091
Citrus_lucida,251.777777777778
Citrus_limonia,215.352941176471
Citrus_limon,194.305785123967
Citrus_latifolia,204.263157894737
Citrus_junos,145.7
Citrus_japonica,208.867924528302
Citrus_jambhiri,195
Citrus_inodora,234.4
Citrus_ichangensis,180.769230769231
Citrus_hystrix,246.870967741935
Citrus_halimii,221.25
Citrus_gracilis,273.722222222222
Citrus_glauca,193.487179487179
Citrus_garrawayi,254
Citrus_depressa,203.384615384615
Citrus_bergamia,155
Citrus_australis,193.611111111111
Citrus_australasica,187.153846153846
Citrus_aurantium,202.333333333333
Citrus_aurantiifolia,232.410714285714
Citrullus_lanatus,149.923076923077
Citrullus_colocynthis,212.176470588235
Citropsis_gabunensis,251.571428571429
Citropsis_daweana,224.833333333333
Cithareloma_lehmannii,196
Cistus_symphytifolius,140.926829268293
Cistus_sintenisii,104.25
Cistus_salviifolius,154.1640625
Cistus_psilosepalus,144.526315789474
Cistus_pouzolzii,109.789473684211
Cistus_populifolius,149.285714285714
Cistus_parviflorus,171
Cistus_osbeckiifolius,133.5
Cistus_ochreatus,144
Cistus_munbyi,176
Cistus_monspeliensis,152.977272727273
Cistus_libanotis,171.28
Cistus_laurifolius,116.1
Cistus_ladanifer,153.508928571429
Cistus_horrens,164.2
Cistus_heterophyllus,163.852941176471
Cistus_crispus,161.119047619048
Cistus_creticus,155.904347826087
Cistus_clusii,151.840707964602
Cistus_chinamadensis,165.875
Cistus_albidus,149.859649122807
Cissus_verticillata,232.492063492063
Cissus_ulmifolia,248.578947368421
Cissus_trianae,172.888888888889
Cissus_tinctoria,226.260869565217
Cissus_tiliacea,218
Cissus_surinamensis,238.708333333333
Cissus_sulcicaulis,202.6
Cissus_striata,158.75
Cissus_stipulata,218.594594594595
Cissus_spinosa,255.897435897436
Cissus_simsiana,235.090909090909
Cissus_serroniana,196
Cissus_repens,244.679487179487
Cissus_reniformis,266.906976744186
Cissus_quadrangularis,264.961904761905
Cissus_pulcherrima,225.307692307692
Cissus_pteroclada,202.16
Cissus_pseudoverticillata,248.230769230769
Cissus_pinnatifolia,252.8
Cissus_paullinifolia,215.021276595745
Cissus_paraensis,259.545454545455
Cissus_obliqua,162.217391304348
Cissus_neei,236.961538461538
Cissus_javana,246.142857142857
Cissus_hastata,241.304347826087
Cissus_gongylodes,227.038461538462
Cissus_fuliginea,257.9
Cissus_erosa,242.185567010309
Cissus_elongata,229.375
Cissus_duarteana,245.090909090909
Cissus_descoingsii,260.166666666667
Cissus_decidua,242.705882352941
Cissus_cornifolia,234.818181818182
Cissus_carnosa,201.75
Cissus_campestris,238.315789473684
Cissus_cactiformis,207.604651162791
Cissus_blanchetiana,226.433333333333
Cissus_bahiensis,232.653846153846
Cissus_assamica,195.54
Cissus_araguainensis,258.333333333333
Cissus_apendiculata,243.8
Cissus_alata,241.108527131783
Circaea_repens,141.736842105263
Circaea_mollis,125.709401709402
Circaea_lutetiana,83.774011299435
Circaea_glabrescens,139.058823529412
Circaea_erubescens,102.198473282443
Circaea_cordata,127.255319148936
Circaea_alpina,49.8578947368421
Cipadessa_cinerascens,189.130434782609
Cipadessa_baccifera,193.866666666667
Cionosicys_guabubu,228.904761904762
Cionosicyos_macranthus,245.857142857143
Cionosicyos_excisus,252.181818181818
Cienfuegosia_tripartita,239.666666666667
Cienfuegosia_intermedia,211.333333333333
Cicer_yamashitae,144.111111111111
Cicer_tragacanthoides,75.5
Cicer_songaricum,39.4042553191489
Cicer_reticulatum,153.347826086957
Cicer_pungens,71.5333333333333
Cicer_pinnatifidum,142.666666666667
Cicer_oxyodon,99.0526315789474
Cicer_nuristanicum,62
Cicer_multijugum,109.4
Cicer_montbretii,130.055555555556
Cicer_microphyllum,21.2325581395349
Cicer_macracanthum,38.9782608695652
Cicer_judaicum,185.333333333333
Cicer_incisum,67.25
Cicer_flexuosum,61.9230769230769
Cicer_echinospermum,159.30303030303
Cicer_cuneatum,182.9
Cicer_chorassanicum,90.6666666666667
Cicer_canariense,155.2
Cicer_bijugum,157.615384615385
Cicer_arietinum,143.106194690265
Cicer_anatolicum,77.75
Chytranthus_talbotii,251.636363636364
Chytranthus_setosus,243.636363636364
Chytranthus_prieurianus,244
Chytranthus_macrobotrys,250.521739130435
Chytranthus_carneus,252
Chytranthus_atroviolaceus,232
Chylismiella_pterosperma,91.8571428571429
Chylismia_claviformis,210.517482517483
Chylismia_arenaria,210.916666666667
Chukrasia_tabularis,230.317073170732
Chrysolepis_sempervirens,63.2155172413793
Chrysolepis_chrysophylla,102.834394904459
Chrysochlamys_skutchii,236.892857142857
Chrysochlamys_silvicola,235.8125
Chrysochlamys_grandifolia,248.375
Chrysochlamys_eclipes,244.1
Chrysochlamys_allenii,174.478260869565
Chrysochamela_velutina,226
Chrysobalanus_icaco,253.396341463415
Chrozophora_tinctoria,157.121495327103
Chrozophora_oblongifolia,253
Christolea_crassifolia,-17.7575757575758
Christianella_surinamensis,255.307692307692
Christianella_multiglandulosa,231.6875
Christiana_africana,257.575757575758
Christia_vespertilionis,256.333333333333
Chouxia_macrophylla,233.333333333333
Chorizema_ulotropis,158.333333333333
Chorizema_spathulatum,157.58064516129
Chorizema_racemosum,201.052631578947
Chorizema_obtusifolium,167.305555555556
Chorizema_dicksonii,170.407407407407
Chorizema_cordatum,163.375
Chorispora_tenella,102.532
Chorispora_sibirica,23.811320754717
Chorispora_sabulosa,0.863636363636364
Chorispora_purpurascens,158.916666666667
Chorispora_macropoda,18.2926829268293
Chorispora_bungeana,21.3
Chorilaena_quercifolia,157.5
Choricarpia_subargentea,189
Chondrostylis_kunstleri,258.074074074074
Choisya_ternata,115.125
Choisya_mollis,165.25
Choerospondias_axillaris,193.384615384615
Chloroxylon_faho,240.444444444444
Chloroleucon_tenuiflorum,226.958333333333
Chloroleucon_mangense,253.687943262411
Chlorocrambe_hastata,36.2142857142857
Chisocheton_schumannii,244
Chisocheton_montanus,253.166666666667
Chisocheton_macrophyllus,239.5
Chisocheton_cumingianus,251.727272727273
Chisocheton_ceramicus,253.228571428571
Chiropetalum_tricoccum,198.972222222222
Chiranthodendron_pentadactylon,165.54
Chilocardamum_patagonicum,80.9090909090909
Chidlowia_sanguinea,249.263157894737
Chiangiodendron_mexicanum,232.6
Chesneya_depressa,89.1538461538462
Chesneya_cuneata,45.86
Chesneya_astragalina,173
Cheilosa_montana,255.888888888889
Chaunanthus_petiolatus,150.827586206897
Chaunanthus_acuminatus,205.5
Chascotheca_neopeltandra,251.285714285714
Chapmannia_sericea,253
Chapmannia_reghidensis,240
Chapmannia_gracilis,240
Chapmannia_floridana,219.302325581395
Chamira_circaeoides,172
Chamguava_schippii,241.166666666667
Chamerion_latifolium,1.4822695035461
Chamerion_angustifolium,54.8709677419355
Chamelaucium_uncinatum,183.03125
Chamelaucium_megalopetalum,164.863636363636
Chamelaucium_marchantii,203.9
Chamelaucium_drummondii,184.526315789474
Chamelaucium_brevifolium,187.076923076923
Chamaerhodos_sabulosa,-30.3684210526316
Chamaerhodos_nuttallii,27
Chamaemeles_coriacea,178
Chamaecytisus_supinus,86.6415094339623
Chamaecytisus_purpureus,78.7619047619048
Chamaecytisus_prolifer,135.8
Chamaecytisus_mollis,175.25
Chamaecytisus_austriacus,93.9
Chamaecrista_urophyllidia,207.736842105263
Chamaecrista_unijuga,243
Chamaecrista_trichopoda,236.85
Chamaecrista_supplex,253.473684210526
Chamaecrista_speciosa,211.375
Chamaecrista_setosa,230.047619047619
Chamaecrista_serpens,236.970873786408
Chamaecrista_rupestrium,203.363636363636
Chamaecrista_rotundifolia,225.605263157895
Chamaecrista_ramosa,234.953271028037
Chamaecrista_potentilla,197.263157894737
Chamaecrista_pilosa,241.4
Chamaecrista_philippi,197.538461538462
Chamaecrista_pascuorum,229.318181818182
Chamaecrista_onusta,243.875
Chamaecrista_olesiphylla,194.066666666667
Chamaecrista_nictitans,201.502369668246
Chamaecrista_mucronata,199.592592592593
Chamaecrista_jacobinea,214.731707317073
Chamaecrista_hispidula,246.861386138614
Chamaecrista_glaucofilix,203.235294117647
Chamaecrista_flexuosa,239.099236641221
Chamaecrista_fasciculata,154.903345724907
Chamaecrista_eitenorum,248.45652173913
Chamaecrista_diphylla,252.836734693878
Chamaecrista_desvauxii,224.083832335329
Chamaecrista_depauperata,184.444444444444
Chamaecrista_decora,202.6
Chamaecrista_dalbergiifolia,231.84375
Chamaecrista_cytisoides,211.423728813559
Chamaecrista_coriacea,185.5
Chamaecrista_confertiformis,203.1
Chamaecrista_choriophylla,201.363636363636
Chamaecrista_chapadae,201.857142857143
Chamaecrista_cathartica,190.41935483871
Chamaecrista_campestris,232.407407407407
Chamaecrista_calycioides,249.727272727273
Chamaecrista_brachystachya,209.612903225806
Chamaecrista_botryoides,195.777777777778
Chamaecrista_blanchetii,205.9
Chamaecrista_belemii,227.7
Chamaecrista_anamariae,190.8
Chamaecrista_amorimii,242
Chamaecrista_acosmifolia,234.862068965517
Chamaecrista_absus,267.166666666667
Chamaebatiaria_millefolium,69.7758620689655
Chamaebatia_foliolosa,108.302325581395
